FieldVisitID,ParkID,Transect,TransectID,PointID,Year,Month,Day,SampleNumber,Time,Method,TrackNumber,Project,Temperature,Sky,Wind,Recorder,Microphone,SoundQuality,Observer,ObserverComments,Transcriber,TranscriberComments
4914,WLNP,Sofa Mountain,,26,2011,6,21,1,06:10,Recording ,2,EI Monitoring,10.1,clear,1,,,Moderate,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind
4915,WLNP,Sofa Mountain,,27,2011,6,21,1,06:32,Recording ,3,EI Monitoring,10.8,clear,1.7,,,Moderate,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind
4916,WLNP,Sofa Mountain,,28,2011,6,21,1,07:00,Recording ,4,EI Monitoring,11.2,clear,1.2,,,Moderate,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind; Good clip
4917,WLNP,Sofa Mountain,,29,2011,6,21,1,07:21,Recording ,6,EI Monitoring,14.6,clear,1.9,,,Poor,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind; transcriber says it's point 0025
4918,WLNP,Sofa Mountain,,30,2011,6,21,1,07:47,Recording ,7,EI Monitoring,14.8,clear,4.7,,,Poor,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind
4919,WLNP,Sofa Mountain,,31,2011,6,21,1,08:10,Recording ,8,EI Monitoring,12.7,clear,3.3,,,Poor,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind
4920,WLNP,Sofa Mountain,,32,2011,6,21,1,08:34,Recording ,9,EI Monitoring,13.4,clear,6.8,,,Moderate,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind gusts
4921,WLNP,Sofa Mountain,,80,2011,6,21,1,09:02,Recording ,10,EI Monitoring,15.5,clear,6.1,,,Moderate,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind
4922,WLNP,Sofa Mountain,,81,2011,6,21,1,09:30,Recording ,11,EI Monitoring,17.1,clear,8.5,,,Moderate,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Theresa Hannah,wind
4923,WLNP,Yarrow Cabin Trail,,567,2011,6,23,1,06:25,Recording ,1,EI Monitoring,16.4,partial ,0,,,Moderate,Matthew Little and Carrie Harbidge,,Cam Gillies,river
4924,WLNP,Yarrow Cabin Trail,,568,2011,6,23,1,06:50,Recording ,2,EI Monitoring,15.3,partial ,0,,,Good,Matthew Little and Carrie Harbidge,creek ~50m away,Cam Gillies,river
4925,WLNP,Yarrow Cabin Trail,,569,2011,6,23,1,07:17,Recording ,3,EI Monitoring,13.1,partial ,1,,,Good,Matthew Little and Carrie Harbidge,,Cam Gillies,river
4926,WLNP,Yarrow Cabin Trail,,570,2011,6,23,1,07:40,Recording ,4,EI Monitoring,13.4,partial ,1.4,,,Good,Matthew Little and Carrie Harbidge,,Cam Gillies,river
4927,WLNP,Yarrow Cabin Trail,,571,2011,6,23,1,08:05,Recording ,5,EI Monitoring,14.2,clear,2.2,,,Good,Matthew Little and Carrie Harbidge,,Cam Gillies,river
4928,WLNP,Yarrow Cabin Trail,,572,2011,6,23,1,08:30,Recording ,6,EI Monitoring,14.3,clear,2.9,,,Good,Matthew Little and Carrie Harbidge,,Cam Gillies,
4929,WLNP,Yarrow Cabin Trail,,573,2011,6,23,1,08:54,Recording ,7,EI Monitoring,17.6,clear,1.3,,,Good,Matthew Little and Carrie Harbidge,,Cam Gillies,
4930,WLNP,Yarrow Cabin Trail,,574,2011,6,23,1,09:17,Recording ,8,EI Monitoring,19.2,partial ,2.4,,,Good,Matthew Little and Carrie Harbidge,,Cam Gillies,
4931,WLNP,Yarrow Cabin Trail,,590,2011,6,23,1,09:44,Recording ,9,EI Monitoring,19,partial ,0,,,Good,Matthew Little and Carrie Harbidge,,Cam Gillies,
4932,WLNP,Yarrow Cabin Trail,,591,2011,6,23,1,10:06,Recording ,10,EI Monitoring,26.2,partial ,1.8,,,Good,Matthew Little and Carrie Harbidge,,Cam Gillies,
4933,WLNP,Cameron Lake,,1,2011,7,7,1,05:50,Recording ,2,EI Monitoring,11.4,clear,0,,,Moderate,"Matthew Little, Carrie Harbidge and Holly Stewart",,Cam Gillies,river
4934,WLNP,Cameron Lake,,3,2011,7,7,1,06:53,Recording ,4,EI Monitoring,10.4,clear,0,,,Moderate,"Matthew Little, Carrie Harbidge and Holly Stewart",,Cam Gillies,river
4935,WLNP,Cameron Lake,,4,2011,7,7,1,07:15,Recording ,5,EI Monitoring,12.1,clear,0,,,Good,"Matthew Little, Carrie Harbidge and Holly Stewart",,Cam Gillies,river
4936,WLNP,Cameron Lake,,5,2011,7,7,1,07:45,Recording ,6,EI Monitoring,14.8,clear,1.8,,,Poor,"Matthew Little, Carrie Harbidge and Holly Stewart",,Cam Gillies,"creek; too loud to repeat, no birds detected"
4937,WLNP,Cameron Lake,,6,2011,7,7,1,08:13,Recording ,7,EI Monitoring,13.3,clear,0.9,,,Moderate,"Matthew Little, Carrie Harbidge and Holly Stewart",,Cam Gillies,river
4938,WLNP,Cameron Lake,,124,2011,7,7,1,08:40,Recording ,8,EI Monitoring,11.3,clear,1,,,Poor,"Matthew Little, Carrie Harbidge and Holly Stewart",,Cam Gillies,creek
4939,WLNP,Summit Lake,,9,2011,7,21,1,06:20,Recording ,1,EI Monitoring,7,partly cloudy,2.3,,,Moderate,Matthew Little and Carrie Harbidge ,,Cam Gillies,river
4940,WLNP,Summit Lake,,11,2011,7,21,1,06:58,Recording ,2,EI Monitoring,7.4,overcast,0,,,Moderate,Matthew Little and Carrie Harbidge ,"wrong track number dictated, rebar gone on point",Cam Gillies,river
4941,WLNP,Summit Lake,,12,2011,7,21,1,07:22,Recording ,3,EI Monitoring,7.7,overcast,1.1,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,wind
4942,WLNP,Summit Lake,,15,2011,7,22,1,07:02,Recording ,1,EI Monitoring,5.7,overcast,0,,,Moderate,Matthew Little and Carrie Harbidge ,,Cam Gillies,creek
4943,WLNP,Summit Lake,,16,2011,7,22,1,07:31,Recording ,2,EI Monitoring,5.8,overcast,0,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,rain
4944,WLNP,Summit Lake,,120,2011,7,22,1,08:01,Recording ,3,EI Monitoring,5.6,overcast and light rain,0,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,river
4945,WLNP,Summit Lake,,121,2011,7,28,1,06:16,Recording ,2,EI Monitoring,6.6,partly cloudy,1,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,
4946,WLNP,Summit Lake,,122,2011,7,28,1,06:45,Recording ,3,EI Monitoring,5.9,partly cloudy,0.8,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,
4947,WLNP,Summit Lake,,123,2011,7,28,1,07:11,Recording ,4,EI Monitoring,5.3,partly cloudy,0,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,
4948,WLNP,Summit Lake,,125,2011,7,28,1,05:31,Recording ,1,EI Monitoring,10.1,clear,1.5,,,Good,Matthew Little and Carrie Harbidge ,track number wrongly dictated,Cam Gillies,
4949,WLNP,Summit Lake,,126,2011,7,28,1,09:00,Recording ,7,EI Monitoring,13.1,partly cloudy,0,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,river
4950,WLNP,Summit Lake,,127,2011,7,28,1,09:26,Recording ,8,EI Monitoring,10.2,partly cloudy,1,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,river
4951,WLNP,Summit Lake,,128,2011,7,28,1,07:39,Recording ,5,EI Monitoring,5.6,partly cloudy,0,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,
4952,WLNP,Summit Lake,,129,2011,7,28,1,08:05,Recording ,6,EI Monitoring,6.5,partly cloudy,1.9,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,
4953,WLNP,Cardston Entrance,,550,2011,6,22,1,05:32,Recording ,1,EI Monitoring,10.2,partly cloudy,4,,,Good,"Matthew Little and Carrie Harbidge, Emily Upham-Mills","cows in distance, car drove past at 10:28-11:16, 11:27-11:54",Cam Gillies,wind
4954,WLNP,Cardston Entrance,,551,2011,6,22,1,05:57,Recording ,2,EI Monitoring,8.2,partly cloudy,2.6,,,Good,"Matthew Little and Carrie Harbidge, Emily Upham-Mills","cattle in distance, pause at 11:52 for cars",Cam Gillies,
4955,WLNP,Cardston Entrance,,552,2011,6,22,1,06:22,Recording ,3,EI Monitoring,8.8,partly cloudy,3.3,,,Good,"Matthew Little and Carrie Harbidge, Emily Upham-Mills","pause at 1:14, 2:29, 5:28 for cars",Cam Gillies,
4956,WLNP,Cardston Entrance,,553,2011,6,22,1,06:49,Recording ,4,EI Monitoring,9.5,partly cloudy,2.2,,,Good,"Matthew Little and Carrie Harbidge, Emily Upham-Mills","pause at 3:08, 6:37, 8:16, 9:57; ground squirrel",Cam Gillies,
4957,WLNP,Cardston Entrance,,554,2011,6,22,1,07:18,Recording ,5,EI Monitoring,12.8,partly cloudy,1.5,,,Good,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Cam Gillies,static
4958,WLNP,Cardston Entrance,,555,2011,6,22,1,07:40,Recording ,6,EI Monitoring,13.9,partly cloudy,3.5,,,Good,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Cam Gillies,static
4959,WLNP,Cardston Entrance,,556,2011,6,22,1,08:06,Recording ,7,EI Monitoring,13.3,partly cloudy,3.7,,,Good,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Cam Gillies,
4960,WLNP,Cardston Entrance,,557,2011,6,22,1,08:30,Recording ,8,EI Monitoring,15.8,clear,2.5,,,Good,"Matthew Little and Carrie Harbidge, Emily Upham-Mills",,Cam Gillies,
4961,WLNP,Crandell Lake,,100,2011,6,15,1,05:50,Recording ,1,EI Monitoring,12.1,clear,2.8,,,Good,Matthew Little and Carrie Harbidge ,Deer walked near site,Cam Gillies,
4962,WLNP,Crandell Lake,,101,2011,6,15,1,06:18,Recording ,2,EI Monitoring,7.7,clear,1.1,,,Moderate,Matthew Little and Carrie Harbidge ,creek ~100m,Cam Gillies,river
4963,WLNP,Crandell Lake,,102,2011,6,15,1,06:46,Recording ,3,EI Monitoring,7.8,clear,0,,,Moderate,Matthew Little and Carrie Harbidge ,creek ~100m E,Cam Gillies,river
4964,WLNP,Crandell Lake,,103,2011,6,15,1,07:15,Recording ,4,EI Monitoring,7.6,clear,2.3,,,Poor,Matthew Little and Carrie Harbidge ,creek ~100m W,Cam Gillies,river
4965,WLNP,Crandell Lake,,104,2011,6,15,1,07:45,Recording ,5,EI Monitoring,9.2,clear,1.5,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,
4966,WLNP,Crandell Lake,,105,2011,6,15,1,08:15,Recording ,6,EI Monitoring,10,partly cloudy,1.3,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,
4967,WLNP,Akamina,,90,2011,7,6,1,05:45,Recording ,1,EI Monitoring,14.8,clear,0,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,river
4968,WLNP,Akamina,,91,2011,7,6,1,06:14,Recording ,2,EI Monitoring,8.8,clear,0.9,,,Good,Matthew Little and Carrie Harbidge ,rebar missing,Cam Gillies,river
4969,WLNP,Akamina,,92,2011,7,6,1,06:44,Recording ,4,EI Monitoring,10.5,clear,0,,,Moderate,Matthew Little and Carrie Harbidge ,,Cam Gillies,river
4970,WLNP,Akamina,,93,2011,7,6,1,07:15,Recording ,5,EI Monitoring,6.3,clear,0,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,river
4971,WLNP,Akamina,,94,2011,7,6,1,07:42,Recording ,6,EI Monitoring,9.6,clear,0,,,Good,Matthew Little and Carrie Harbidge ,missing stake,Cam Gillies,river
4972,WLNP,Akamina,,95,2011,7,6,1,08:10,Recording ,7,EI Monitoring,10.1,clear,0,,,Good,Matthew Little and Carrie Harbidge ,,Cam Gillies,river
7116,WLNP,Crandell Lake,,105,2013,6,7,1,07:54,Recording,6,EI Monitoring,13,Broken,0,,,Good,H. Mahoney and K. Isherwood,Humidity = 77.5 %,,
7117,WLNP,Akamina,,91,2013,7,5,1,05:58,Recording,1,EI Monitoring,11.2,Overcast,0,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 82.0%; red squirrels,,
7118,WLNP,Akamina,,90,2013,7,5,1,08:44,Recording,6,EI Monitoring,11.5,Overcast,0,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 87.3%; stomach rumbling,,
7710,WLNP,Akamina,,92,2013,7,5,1,06:25,Recording,2,EI Monitoring,11.3,Overcast,0,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 84.6%,,
7844,WLNP,Akamina,,93,2013,7,5,1,06:53,Recording,3,EI Monitoring,10.3,Overcast,0,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 87.5%,,
7928,WLNP,Akamina,,94,2013,7,5,1,07:27,Recording,4,EI Monitoring,10.6,Overcast,0,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 89.3%,,
39200761,WLNP,Lower Mount Crandell,,21,2013,6,18,1,07:43,Recording,5,EI Monitoring,12.7,Scattered,1,,,Good,K. MacAulay and H. Mahoney,Humidity = 71.7%,,
39200762,WLNP,Lower Mount Crandell,,22,2013,6,18,1,08:09,Recording,7,EI Monitoring,15,Clear,0,,,Good,K. MacAulay and H. Mahoney,Humidity = 71.7%; highway and machinery nearby,,
39200763,WLNP,Lower Mount Crandell,,23,2013,6,18,1,08:33,Recording,8,EI Monitoring,17.2,Clear,0,,,Good,K. MacAulay and H. Mahoney,Humidity = 69.59%; machinery in background,,
39200764,WLNP,Lower Mount Crandell,,24,2013,6,18,1,08:58,Recording,9,EI Monitoring,17.5,Clear,0,,,Good,K. MacAulay and H. Mahoney,"Humidity = 62.0%; fly landed on mic, distant voices",,
39200765,WLNP,Lower Mount Crandell,,70,2013,6,18,1,09:28,Recording,10,EI Monitoring,21,Clear,1.2,,,Good,K. MacAulay and H. Mahoney,"Humidity = 54.8%; car drove by, lots of flies",,
39200766,WLNP,Lower Mount Crandell,,71,2013,6,18,1,09:54,Recording,11,EI Monitoring,21,Clear,1.8,,,Good,K. MacAulay and H. Mahoney,Humidity = 55.5%,,
39200767,WLNP,Lower Mount Crandell,,72,2013,6,18,1,10:20,Recording,12,EI Monitoring,20.3,Clear,0,,,Poor,K. MacAulay and H. Mahoney,Humidity = 63.9%; beside noisy creek,,
39200768,WLNP,Horseshoe Basin,,41,2013,6,10,1,05:15,Recording,1,EI Monitoring,4.5,Scattered,0,,,Good,K. MacAulay and K. Isherwood,"Humidity = 88.2% ; cows calling in distance ; said B4, actually B2",,
39200769,WLNP,Horseshoe Basin,,42,2013,6,10,1,05:44,Recording,2,EI Monitoring,3.4,Scattered,0,,,Good,K. MacAulay and K. Isherwood,"Humidity = 90.7% ; Cows calling in distance ; stomach grumbling ; Coyotes calling in distance ; said B4, actually B2",,
39200770,WLNP,Horseshoe Basin,,43,2013,6,10,1,06:08,Recording,3,EI Monitoring,3.8,Scattered,2.4,,,Moderate,K. MacAulay and K. Isherwood,"Humidity = 91% ; cows calling in distance ; coyotes calling in distance ; Said B4, actually B2",,
39200771,WLNP,Horseshoe Basin,,44,2013,6,10,1,06:32,Recording,4,EI Monitoring,10.3,Scattered,1.2,,,Good,K. MacAulay and K. Isherwood,"Humidity = 81.1% ; Cows Calling in distance ; Elk callingin distance ; Said B4, actually B2",,
39200772,WLNP,Horseshoe Basin,,45,2013,6,24,1,09:10,Recording,1,EI Monitoring,15.4,Overcast,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 83.6% ; light rain throughout recording ; plane flew overhead,,
39200773,WLNP,Horseshoe Basin,,46,2013,6,10,1,06:59,Recording,5,EI Monitoring,8.4,Scattered,1.6,,,Good,K. MacAulay and K. Isherwood,Humidity = 82.7% ; White-tailed Deer stomping and snorting,,
39200774,WLNP,Horseshoe Basin,,47,2013,6,10,1,07:30,Recording,6,EI Monitoring,15.7,Overcast,1.2,,,Good,K. MacAulay and K. Isherwood,Humidity = 77.3% ; Coyotes calling in distance ; Cows Calling in distance ; airplane flew overhead,,
39200775,WLNP,Horseshoe Basin,,48,2013,6,10,1,08:00,Recording,7,EI Monitoring,9.8,Overcast,1.1,,,Good,K. MacAulay and K. Isherwood,Humidity = 82.6% ; Airplane flew overhead,,
39200776,WLNP,Horseshoe Basin,,49,2013,6,10,1,08:30,Recording,8,EI Monitoring,9.2,Scattered,1.2,,,Good,K. MacAulay and K. Isherwood,Humidity = 77.5% ,,
39200777,WLNP,Horseshoe Basin,,50,2013,6,10,1,09:00,Recording,9,EI Monitoring,12.2,Scattered,1.3,,,Good,K. MacAulay and K. Isherwood,Humidity = 70.8%,,
39200778,WLNP,Prairie Trail,,575,2013,6,4,1,05:52,Recording,1,EI Monitoring,2.2,Clear,0,,,Good,H. Mahoney and K. Isherwood,Humidity = 81.1% ,,
39200779,WLNP,Prairie Trail,,576,2013,6,4,1,06:30,Recording,2,EI Monitoring,2.7,Clear,0,,,Good,H. Mahoney and K. Isherwood,Humidity = 88.1% ,,
39200780,WLNP,Prairie Trail,,577,2013,6,4,1,07:01,Recording,3,EI Monitoring,8.8,Clear,0.9,,,Good,H. Mahoney and K. Isherwood,Humidity = 77.4%,,
39200781,WLNP,Prairie Trail,,578,2013,6,4,1,07:31,Recording,4,EI Monitoring,10.5,Clear,1.1,,,Good,H. Mahoney and K. Isherwood,Humidity = 73.8% ; waterfalls in background,,
39200782,WLNP,Prairie Trail,,579,2013,6,4,1,07:56,Recording,5,EI Monitoring,9.5,Clear,1.2,,,Good,H. Mahoney and K. Isherwood,Humidity = 28.6%,,
39200783,WLNP,Prairie Trail,,580,2013,6,4,1,08:22,Recording,6,EI Monitoring,9.5,Clear,1.7,,,Good,H. Mahoney and K. Isherwood,Humidity = 75.6%,,
39200784,WLNP,Prairie Trail,,581,2013,6,4,1,08:45,Recording,7,EI Monitoring,9.8,Clear,5.5,,,Good,H. Mahoney and K. Isherwood,Humidity = 77.2%,,
39200785,WLNP,Prairie Trail,,582,2013,6,4,1,09:08,Recording,8,EI Monitoring,10.7,Clear,4.3,,,Good,H. Mahoney and K. Isherwood,Humidity = 53.8%,,
39200786,WLNP,Prairie Trail,,583,2013,6,4,1,09:31,Recording,9,EI Monitoring,11.3,Clear,4.8,,,Good,H. Mahoney and K. Isherwood,Humidity = 61.2%,,
39200787,WLNP,Prairie Trail,,584,2013,6,19,1,05:56,Recording,13,EI Monitoring,10.9,Overcast,1.8,,,Good,K. MacAulay and H. Mahoney,"Humidity = 55.5%; dictated wrong point on recording (0584 not 0574), light rain for last 2 min; 2nd attempt at recording, first obs date was too windy",,
39200788,WLNP,Wishbone Trail,,33,2013,6,28,1,05:32,Recording,1,EI Monitoring,12.3,Scattered,0,,,Good,K. MacAulay and H. Mahoney,Humidity = 76.7%; 2 cars drove past,,
39200789,WLNP,Wishbone Trail,,34,2013,6,28,1,05:57,Recording,2,EI Monitoring,9.7,Scattered,0,,,Good,K. MacAulay and H. Mahoney,Humidity = 88.2% ; cars drove past,,
39200790,WLNP,Wishbone Trail,,35,2013,6,28,1,06:27,Recording,3,EI Monitoring,15.6,Scattered,0,,,Good,K. MacAulay and H. Mahoney,"Humidity = 82.4%; wind at top of aspen, elk calling, voices in distance",,
39200791,WLNP,Wishbone Trail,,36,2013,7,1,1,07:47,Recording,,EI Monitoring,17,Clear,0,,,Good,K. MacAulay and H. Mahoney,"Humidity = 85.1%, elk calling, cars driving by",,
39200792,WLNP,Wishbone Trail,,37,2013,7,1,1,08:16,Recording,,EI Monitoring,17.4,Clear,0,,,Good,K. MacAulay and H. Mahoney,"Humidity = 83.8%; group of bikers passed, car drove by",,
39200793,WLNP,Wishbone Trail,,38,2013,7,1,1,08:40,Recording,,EI Monitoring,21.5,Clear,0,,,Good,K. MacAulay and H. Mahoney,Humidity = 85.4%; car drove by,,
39200794,WLNP,Wishbone Trail,,39,2013,7,1,1,09:06,Recording,,EI Monitoring,23.1,Clear,0,,,Good,K. MacAulay and H. Mahoney,Humidity = 79.3%,,
39200795,WLNP,Wishbone Trail,,40,2013,7,1,1,09:35,Recording,,EI Monitoring,22.5,Clear,0,,,Good,K. MacAulay and H. Mahoney,"Humidity = 76.8%; ground squirrel squeak, elk calling",,
39200796,WLNP,Wishbone Trail,,60,2013,7,1,1,10:00,Recording,,EI Monitoring,22.1,Clear,0,,,Good,K. MacAulay and H. Mahoney,"Humidity = 87.5%; encountered bear, stomach rumbling, ~8 min recording",,recoding ended at 7:13 due to bear
39200797,WLNP,Wishbone Trail,,61,2013,7,1,1,10:22,Recording,,EI Monitoring,23,Clear,0,,,Good,K. MacAulay and H. Mahoney,"Humidity = 79.6%; radio went off, stomach rumbling",,
39200798,WLNP,Sofa Mountain,,25,2013,6,12,1,05:10,Recording,1,EI Monitoring,3.2,Scattered,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 87.49% ; car drove by,,
39200799,WLNP,Sofa Mountain,,26,2013,6,12,1,05:35,Recording,2,EI Monitoring,2.8,Clear,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 94.19%,,
39200800,WLNP,Sofa Mountain,,27,2013,6,13,1,05:18,Recording,1,EI Monitoring,7.1,Overcast,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 73.5% ; light rain during parts of recording; ,,
39200801,WLNP,Sofa Mountain,,28,2013,6,13,1,05:42,Recording,2,EI Monitoring,6.7,Overcast,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 69.4% ,,
39200802,WLNP,Sofa Mountain,,29,2013,6,13,1,06:07,Recording,3,EI Monitoring,6.5,Overcast,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 77.4% ; Cows Calling in distance ; Possible stomach noises,,
39200803,WLNP,Sofa Mountain,,30,2013,6,13,1,06:35,Recording,4,EI Monitoring,6.8,Overcast,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 68.1%,,
39200804,WLNP,Sofa Mountain,,31,2013,6,13,1,07:00,Recording,5,EI Monitoring,9.3,Overcast,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 74.2% ; Car Drove past,,
39200805,WLNP,Sofa Mountain,,32,2013,6,13,1,07:25,Recording,6,EI Monitoring,7.8,Overcast,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 70.5% ,,
39200806,WLNP,Sofa Mountain,,80,2013,6,13,1,07:51,Recording,7,EI Monitoring,7.8,Overcast,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 80.3% ; light rain throughout recording,,announced as point 80
39200807,WLNP,Sofa Mountain,,81,2013,6,13,1,08:14,Recording,8,EI Monitoring,8.2,Scattered,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 73.1% ; Airplane ; sofa waterfall in background,,announced as point 81
39200808,WLNP,Yarrow Cabin Trail,,567,2013,6,17,1,05:35,Recording,1,EI Monitoring,5.9,Clear,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 83.7% ; Yarrow Creek in Background,,
39200809,WLNP,Yarrow Cabin Trail,,568,2013,6,17,1,05:57,Recording,2,EI Monitoring,5.4,Clear,0,,,Moderate,K. MacAulay and K. Isherwood,"Humidity = 86.0% ; Nearby stream ; transect nujmber dictated incorrectly (said B5, not B6)",,
39200810,WLNP,Yarrow Cabin Trail,,569,2013,6,17,1,06:20,Recording,3,EI Monitoring,5.9,Clear,1,,,Good,K. MacAulay and K. Isherwood,Humidity = 88.4% ; Red Squirrell at 3:30,,
39200811,WLNP,Yarrow Cabin Trail,,570,2013,6,17,1,06:42,Recording,4,EI Monitoring,7,Clear,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 87.7% ,,
39200812,WLNP,Yarrow Cabin Trail,,571,2013,6,17,1,07:04,Recording,5,EI Monitoring,7.7,Scattered,1.5,,,Good,K. MacAulay and K. Isherwood,Humidity = 90.9%,,
39200813,WLNP,Yarrow Cabin Trail,,572,2013,6,17,1,07:25,Recording,6,EI Monitoring,7.9,Scattered,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 91.5%,,
39200814,WLNP,Yarrow Cabin Trail,,573,2013,6,17,1,07:48,Recording,7,EI Monitoring,7.9,Scattered,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 91.8% ; Plane flew overhead,,
39200815,WLNP,Yarrow Cabin Trail,,574,2013,6,17,1,08:12,Recording,8,EI Monitoring,9.4,Scattered,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 91.6%,,
39200816,WLNP,Yarrow Cabin Trail,,590,2013,6,17,1,08:38,Recording,9,EI Monitoring,17.2,Scattered,1.1,,,Good,K. MacAulay and K. Isherwood,"Humidity = 70.4% ; track number dictated incorrectly (said 008, not 009)",,
39200817,WLNP,Yarrow Cabin Trail,,591,2013,6,17,1,09:03,Recording,10,EI Monitoring,13.3,Scattered,0,,,Good,K. MacAulay and K. Isherwood,Humidity = 75.1% ; Red Squirrel ; Plane flew overhead,,
39200818,WLNP,Cameron Lake,,1,2013,7,3,1,06:06,Recording,2,EI Monitoring,17.7,Clear,2,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 65.7%; said wrong track number,,
39200819,WLNP,Cameron Lake,,3,2013,7,3,1,06:40,Recording,3,EI Monitoring,17.9,Clear,0,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay","Humidity = 71.1%; radio went off, track number dictated incorrectly",,
39200820,WLNP,Cameron Lake,,4,2013,7,3,1,07:03,Recording,4,EI Monitoring,19.5,Clear,1.6,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 60.3%; tree creaking,,
39200821,WLNP,Cameron Lake,,5,2013,7,3,1,07:28,Recording,5,EI Monitoring,19,Clear,1.8,,,Moderate,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 60.9%; moved ~30m further trail to get away from loud stream,,
39200822,WLNP,Cameron Lake,,6,2013,7,3,1,07:51,Recording,6,EI Monitoring,19.5,Clear,2,,,Good,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 57.6%,,
39200823,WLNP,Cameron Lake,,124,2013,7,3,1,08:20,Recording,7,EI Monitoring,17.9,Clear,1.3,,,Poor,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 62.8%; radio went off,,
39200824,WLNP,Summit Lake,,9,2013,7,3,1,08:51,Recording,8,EI Monitoring,17.6,Clear,0.9,,,Moderate,"H. Mahoney, K. Isherwood and K. MacAulay",Humidity = 68.5%; stream in background,,
