organization,type,project_id,location,year,COLO,DEJU,GCKI,GRAJ,HETH,MGWA,OSFL,SWTH,VATH,TOWA,WETA,AMRO,CHSP,FOSP,PUFI,RCKI,YEWA,YRWA,HOWR,OCWA,PISI,WAVI,WCSP,WWCR,LISP,TRES,WIWA,AMCR,BCCH,CEDW,MODO,SPSA,DUFL,HAFL,MOBL,WEWP,WIFL,EAKI,RUGR,RWBL,WISN,WTSP,AMRE,BHCO,RNSA,REVI,VESP,NOWA,LAZB,TOSO,SAVS,MOCH,RBNU,TEWA,AMPI,BAOR,CCSP,COYE,EUST,GRCA,PBGR,SACR,SORA,YHBL,CORA,LEFL,SOSP,VEER,ALFL,AMCO,AMGO,PAWR,BHGR,BLJA,CAFI,CANG,NOFL,BRSP,CAJA,LCSP,KILL,GHOW,BRCR,WIWR,RECR,HOFI,NAWA,NRWS,BOCH,DOWO,HAWO,VGSW,CAHU,WEME,AMBI,MALL,PIGR,PSFL,STJA,CAVI,BBCU,RTHA,PIWO,BANS,BRBL,BBMA,CLSW,DUGR,CLNU,AMWI,STGR,OBJECTID,Id,gridcode,Shape_Leng,Shape_Area,geometry,grid code,prjct_d,elevation,slope,aspect,TPI,northness,landCover_2016,landCover_2019,latitude,longitude,landCover_2007,landCover_2008,landCover_2009,landCover_2010,landCover_2011,landCover_2012,landCover_2013,landCover_2014,landCover_2015,landCover_2017,landCover_2018,code,category
PC,BU,598,WLNP-9-4,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62756,78619,3,959.999999974,15299.999999,"c(285684.053483927, 5435336.42681318)",3,598,1594,30.906615501988107,10.696132392376084,-124.54018497603852,0.9826253272632568,210,210,49.033625,-113.932267,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,BU,598,WLNP-9-5,2021,0,1,2,0,1,2,1,1,1,1,0,2,0,2,0,2,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(285320.970724715, 5435000.40488566)",0,598,1770,13.345316891748617,37.15226726802451,-3.623882054882415,0.7970333290446436,210,210,49.03048,-113.93705,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,BU,598,WLNP-SUM-12,2021,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(278553.72405023, 5433217.0535179)",5,598,1968,10.582799853702394,241.2142095959193,45.083753943217744,-0.4815363315214664,210,33,49.012068,-114.028527,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,BU,598,WLNP-SUM-127,2021,0,1,1,0,0,0,1,2,1,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68610,88415,4,120.000000017,900.000000251,"c(279179.257075877, 5432325.81338532)",4,598,1900,17.6683443959107,183.74639321795533,-27.58925314271619,-0.9978630384029876,210,210,49.004286,-114.0195,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,BU,598,WLNP-SUM-15,2021,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(278819.679355761, 5432750.58008195)",5,598,1948,4.266580515963187,204.3475461151578,25.244222388519574,-0.9110614733310024,210,33,49.007973,-114.024641,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,BU,598,WLNP-SUM-9,2021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(278257.387323816, 5433565.31014237)",5,598,1905,23.740959260873577,276.4308821901121,-15.015519691063446,0.11200455282028005,210,33,49.01509,-114.032764,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,BU,598,WLNP-WP-1,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63733,80145,2,120.000000013,900.000000196,"c(285540.457177181, 5434799.33687358)",2,598,1793,19.843473474410363,281.1391074060221,41.95549586398465,0.1931917058767131,210,210,49.02875,-113.933945,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,BU,598,WLNP-WP-10,2021,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(275903.218739255, 5434396.93726202)",5,598,1825,26.64140130735593,13.149595864194314,-66.94275978491942,0.9737794105186016,210,33,49.02171,-114.065373,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,BU,598,WLNP-WP-11,2021,0,0,0,0,2,1,0,0,0,0,0,1,2,2,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(275505.018393697, 5433560.29636556)",0,598,1967,0.957947696852367,87.68115953565908,71.78659013827291,0.04046035358675613,210,210,49.01405,-114.070349,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,BU,598,WLNP-WP-12,2021,0,0,0,0,2,1,1,1,0,0,0,1,1,1,0,1,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(274963.384920622, 5433441.98286116)",0,598,2042,11.683601589722796,101.67294479963876,108.27674311220562,-0.2023248814765075,210,210,49.01279,-114.07768,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,BU,598,WLNP-WP-13,2021,0,2,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66172,83577,5,2400.00000002,105300,"c(274705.3830552, 5433740.79642676)",5,598,2136,27.44833900231968,83.99224125596858,187.57359510086465,0.10466313611703476,210,210,49.01538,-114.081369,210,210,210,210,210,210,210,210,210,210,210,NA,NA
PC,BU,598,WLNP-WP-3,2021,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(296629.580411778, 5437788.15046595)",0,598,1623,9.760299313752467,58.91206183137617,-1.96266902719708,0.5163530572131251,220,220,49.05936,-113.783931,50,50,50,220,220,220,220,220,220,220,220,NA,NA
PC,BU,598,WLNP-WP-4,2021,0,1,0,0,1,1,1,2,0,0,0,1,1,0,0,1,0,1,0,0,1,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(296549.947835145, 5436835.02702317)",0,598,1671,6.034342681713335,69.51082271154591,-59.74396385946716,0.35003044517601245,220,220,49.05077,-113.784541,220,220,220,220,220,220,220,220,220,220,220,NA,NA
PC,BU,598,WLNP-WP-5,2021,0,0,0,0,1,3,1,1,0,0,0,2,1,0,0,0,1,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(296325.530924584, 5436443.71566306)",0,598,1702,11.382668344344308,83.14428120420241,-64.07945422911394,0.11936954773063664,50,50,49.04718,-113.787412,50,50,50,50,50,50,50,50,50,50,50,NA,NA
PC,BU,598,WLNP-WP-6,2021,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(296150.201800428, 5435933.74200897)",0,598,1784,20.18176349280485,37.44649957199028,-37.61191660816212,0.7939214305760787,50,50,49.04254,-113.789552,50,50,50,50,50,50,50,50,50,50,50,NA,NA
PC,BU,598,WLNP-WP-7,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(295927.035364556, 5435550.18816917)",0,598,1876,16.45348361771682,315.09851319825304,8.695857879795994,0.7083215204111465,50,50,49.03902,-113.792409,50,50,50,50,50,50,50,50,50,50,50,NA,NA
PC,BU,598,WLNP-WP-8,2021,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(276952.673358337, 5434744.24074863)",5,598,1781,7.84929897516847,101.69274382336305,-133.11174872561878,-0.2026632808671703,210,33,49.02521,-114.05123,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,BU,598,WLNP-WP-9,2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69768,90471,5,1196640,152515800,"c(276403.4101844, 5434999.04138983)",5,598,1800,0.9579436875679904,267.6893852341871,-115.17227801349168,-0.04031690520709154,210,33,49.0273,-114.058873,210,210,210,210,210,210,210,210,210,210,33,NA,NA
PC,PC_historic,999,Akamina_90,2008,0,1,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293733.000001936, 5443148.00012266)",0,999,1285,0.957860377202984,267.8627708515777,-34.64714141814966,-0.03729303575262059,80,80,49.106553031854,-113.826265659279,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_90,2009,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293733.000001936, 5443148.00012266)",0,999,1285,0.957860377202984,267.8627708515777,-34.64714141814966,-0.03729303575262059,80,80,49.106553031854,-113.826265659279,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_90,2010,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293733.000001936, 5443148.00012266)",0,999,1285,0.957860377202984,267.8627708515777,-34.64714141814966,-0.03729303575262059,80,80,49.106553031854,-113.826265659279,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_90,2014,0,1,1,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293733.000001936, 5443148.00012266)",0,999,1285,0.957860377202984,267.8627708515777,-34.64714141814966,-0.03729303575262059,80,80,49.106553031854,-113.826265659279,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_90,2015,0,0,1,0,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293733.000001936, 5443148.00012266)",0,999,1285,0.957860377202984,267.8627708515777,-34.64714141814966,-0.03729303575262059,80,80,49.106553031854,-113.826265659279,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_90,2016,0,0,1,0,1,0,0,2,1,1,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293733.000001936, 5443148.00012266)",0,999,1285,0.957860377202984,267.8627708515777,-34.64714141814966,-0.03729303575262059,80,80,49.106553031854,-113.826265659279,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_90,2017,0,1,1,0,0,0,0,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293733.000001936, 5443148.00012266)",0,999,1285,0.957860377202984,267.8627708515777,-34.64714141814966,-0.03729303575262059,80,80,49.106553031854,-113.826265659279,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_91,2008,0,1,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293665.000001975, 5442989.00012265)",0,999,1283,0.9578605926010992,267.86225166760363,-37.178260736851826,-0.03730209091745547,80,80,49.1051016948151,-113.827114982328,220,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_91,2009,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293665.000001975, 5442989.00012265)",0,999,1283,0.9578605926010992,267.86225166760363,-37.178260736851826,-0.03730209091745547,80,80,49.1051016948151,-113.827114982328,220,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_91,2010,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293665.000001975, 5442989.00012265)",0,999,1283,0.9578605926010992,267.86225166760363,-37.178260736851826,-0.03730209091745547,80,80,49.1051016948151,-113.827114982328,220,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_91,2014,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293665.000001975, 5442989.00012265)",0,999,1283,0.9578605926010992,267.86225166760363,-37.178260736851826,-0.03730209091745547,80,80,49.1051016948151,-113.827114982328,220,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_91,2015,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293665.000001975, 5442989.00012265)",0,999,1283,0.9578605926010992,267.86225166760363,-37.178260736851826,-0.03730209091745547,80,80,49.1051016948151,-113.827114982328,220,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_91,2016,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293665.000001975, 5442989.00012265)",0,999,1283,0.9578605926010992,267.86225166760363,-37.178260736851826,-0.03730209091745547,80,80,49.1051016948151,-113.827114982328,220,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_91,2017,0,2,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,"c(293665.000001975, 5442989.00012265)",0,999,1283,0.9578605926010992,267.86225166760363,-37.178260736851826,-0.03730209091745547,80,80,49.1051016948151,-113.827114982328,220,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_92,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38352,48084,3,239.999999998,2700.00000008,"c(293464.000001976, 5442890.00012265)",3,999,1280,0.9578615638578803,267.86014037970756,-38.61167241537191,-0.03733891417179674,80,80,49.1041447878635,-113.829814861501,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_92,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38352,48084,3,239.999999998,2700.00000008,"c(293464.000001976, 5442890.00012265)",3,999,1280,0.9578615638578803,267.86014037970756,-38.61167241537191,-0.03733891417179674,80,80,49.1041447878635,-113.829814861501,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_92,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38352,48084,3,239.999999998,2700.00000008,"c(293464.000001976, 5442890.00012265)",3,999,1280,0.9578615638578803,267.86014037970756,-38.61167241537191,-0.03733891417179674,80,80,49.1041447878635,-113.829814861501,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
PC,PC_historic,999,Akamina_92,2015,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38352,48084,3,239.999999998,2700.00000008,"c(293464.000001976, 5442890.00012265)",3,999,1280,0.9578615638578803,267.86014037970756,-38.61167241537191,-0.03733891417179674,80,80,49.1041447878635,-113.829814861501,80,80,80,80,80,80,80,80,80,80,80,80,Wetland
